5.193412514914027556e-01,-2.083432536492642595e-01,9.962371465451738684e-02,4.155251569945578316e-01,1.865001514354291123e-01,7.240967231776614457e-03,2.068698689877107935e-02,-2.031906722714036523e-02,-3.921821906934607090e-03,-8.686653046673806222e-03,1.908559899219094969e-01,-3.828842722985123515e-02,5.611277733814963586e-02,-1.064989249760676937e-01,-8.861682062076851885e-02,2.120935386685773166e-02,4.034302516035864240e-03,1.040590606848526556e-01,1.346499079359390061e-01,-1.820121195306492190e-01,-1.031023755506192685e-01,4.545833322672926391e-02,3.865761954699552250e-02,-1.242067157090931406e-01,-7.390842370886308021e-02,4.221252585405193061e-03,1.083086362719904161e-01,-6.126867224350695390e-03,1.020115652082415614e-01,2.361710787726253175e-02,-5.363816367781790162e-02,6.505717420054486777e-02,3.234551802056660763e-02,5.346465191147338480e-02,-2.541817357164640953e-02,-1.566004975254967069e-02,3.779740611822529628e-02,3.096822457209428073e-02,-3.738592543241822663e-02,-2.511657001609437362e-02,2.708092976878749211e-02,-4.619752639718519016e-03,-3.853385285496936652e-02,6.308954585302724988e-03,-2.672800976436496417e-02,-1.896923409596133064e-02,4.413145778858479709e-03,4.979372519258666585e-03,2.692804986425046537e-02,2.014484438590741222e-02,4.351129532633748326e-03,2.604336426015196188e-02,-7.478641880427794320e-03,-7.230661353309238842e-03,9.885401998352260494e-04,1.376592965601934962e-02,2.031359578841999275e-02,-5.968886027891615736e-03,-1.796785155644293336e-02,1.309503022556047364e-02,3.243738696471189231e-03,4.018308377486360695e-03,7.412706672569191121e-03,2.923333361601393454e-02,9.484612799841488084e-03,4.150660853534654526e-02,-2.316969368835950817e-03,-2.668577846786404986e-02,-1.221800417152355336e-02,2.804196111975488029e-02,-2.121781583667868565e-02,-2.171901019332309751e-02,3.199268200630028119e-02,1.835518529961293992e-03,-3.467392436105538878e-02,-2.987740470427592901e-02,1.226411255458867769e-02,-3.882340983486584022e-03,-6.634675214090612894e-03,-4.856188452298650093e-02,8.592328823283361828e-04,2.180151078334499268e-02,7.491910478478412336e-03,3.645309228317274164e-03,-4.684045070582249642e-02,5.473499155668113542e-03,-2.743553107562953994e-02,1.440261702552915121e-02,5.840705048542735658e-03,-1.395001679480542371e-02,1.449011765955489014e-02,3.186242850785417358e-02,2.848500416381446586e-03,-8.110561867169834710e-03,1.158346930314739509e-02,-2.982025997684094321e-04,2.767279825773521357e-02,-4.432435929367756558e-03,1.925463372511485374e-02,-1.612434606484955402e-02
1.132936881969697912e-01,4.159786376084723819e-02,-6.573374900003604859e-02,1.063729143005746752e-01,-1.124934963898223811e-01,2.013338037655079335e-02,-8.829855526117541542e-02,-1.321892469555375517e-02,-1.579841866262878935e-03,-5.630510076283234272e-02,-2.165973006795329434e-02,1.414454550425940996e-02,-4.989974440090620689e-02,-4.054624529114973785e-02,8.212039497908430602e-03,-3.598427342021008613e-02,-4.986313292627331945e-02,-1.329863211083393837e-01,-1.394428121492800043e-01,3.785381656789787302e-02,-7.032728786126993259e-02,-4.702641582757450395e-02,-5.769591599968143872e-03,-6.755770277747875918e-02,-1.606283342406887582e-01,-3.040466330123597904e-02,6.934273340177884992e-02,1.562640305169890054e-01,-3.833512239631117063e-02,7.048222216923667738e-02,-1.739442813784046124e-02,-1.573070090692430673e-02,-3.301450700877337635e-02,-8.816961893788935120e-03,3.815879711022083370e-02,-1.058635983912279699e-01,-3.626091654612338677e-02,-2.002584922983140225e-02,2.472550972209446724e-02,1.203545641514352366e-02,-3.052739635006526328e-02,9.761525042385757467e-02,4.539548761360178049e-03,-5.208404786031069038e-03,-6.728812347613417899e-02,2.087954605725025198e-03,-7.591749753647870913e-02,5.556669630410392136e-02,-5.637917923057843804e-03,-2.680258492134504622e-02,1.551796427649419219e-01,1.560222945133910889e-02,9.866673826894073462e-02,-1.838578827926360716e-03,-1.413373083453249579e-02,-4.404351784273061177e-02,-8.099168102954766579e-03,-1.732606826566636046e-02,-6.260596335539314605e-02,-2.412252917104447045e-02,-4.474858667721474947e-02,3.566293198497174494e-02,2.727432955537237649e-02,-3.475507030710400791e-02,5.100574258455899124e-02,4.408912396253279048e-02,2.330743826687486572e-02,-2.987526961958567734e-02,6.136235025925160236e-02,1.617662848290499569e-02,-5.873086311499757517e-02,3.417903351374353832e-02,1.407097857100735039e-02,2.745554418125959253e-02,4.817399524617504980e-02,4.240567620442924762e-02,9.666560010259620667e-03,5.878915650815357691e-02,7.309084155391047666e-02,1.003485306657161541e-01,1.725151357087239407e-02,7.325380640246785535e-02,-5.922908130852192615e-02,4.643105416518470557e-03,7.581466957680935148e-02,5.739920143921451584e-02,-7.464472007170970536e-02,1.377803843456904820e-01,1.744231821282996586e-01,-1.391059195556186047e-02,2.659446591013844147e-02,6.210113591153205298e-02,3.669580227826051144e-02,-4.279148271877212389e-02,-4.061647148012778596e-02,1.961721752802977545e-02,-1.818909219337536912e-03,3.231507601703554472e-02,-2.445512810913133203e-02,-1.231264053852324653e-03
1.353120319822652962e-01,8.882491060813614558e-02,-1.190789154408712913e-01,2.713827121261901468e-02,-4.557692896213116907e-02,1.246040729837171179e-01,-1.823461900711485437e-02,-6.781150285864738503e-02,1.339323939311671263e-01,-2.008798740241523467e-02,1.323368569497088490e-02,-4.199284038011612957e-02,2.708281533548680814e-02,5.677851560007622644e-02,1.209094356011409556e-02,1.043583954363716537e-01,2.322741018041885042e-02,3.528860238045847253e-02,-5.150428251067924040e-02,-3.514963066632762856e-04,-6.232038757501143916e-02,2.015776031590451461e-02,-1.738984674272267550e-01,2.394479410545952980e-01,1.092218864663769967e-01,1.355567108016434708e-01,-1.935124648504824019e-02,2.788976162861453792e-02,-4.994575498671628005e-02,3.285215332136770527e-01,6.516753577722599056e-02,3.233043640697796373e-01,-1.693538112107900728e-02,5.616201232453613829e-02,2.428473357701469576e-02,-1.522912620262223959e-01,7.569733572676788647e-02,1.998683713826439681e-02,5.429634781356544593e-02,7.534155423031917154e-02,8.376027975143714166e-02,-9.473623782012412231e-02,-1.026329456314282185e-01,5.536407900788066667e-03,1.152908249725238810e-02,-1.670633221403659135e-02,-2.216872069082272828e-02,-1.083372894763771216e-02,7.802398181637696523e-03,1.728372943512522866e-02,-4.799693715876309635e-02,-4.925624258673525283e-03,3.698813901241682078e-02,-2.469193516073508662e-02,-3.100396798560420622e-02,-7.117247023440890011e-03,-1.637645507176596973e-02,-2.800934145179355666e-03,1.589203635267983153e-02,-3.648522578269012412e-02,-1.712801705854445633e-02,1.620385210526910716e-02,-2.531282037377856342e-02,-3.188872706696310733e-02,1.818805339178834052e-02,8.969403072934383284e-03,-1.648948844127178306e-02,3.767996895923913375e-02,1.306994901865031304e-02,-1.399440036137667397e-02,-5.307195594114826574e-03,3.193432085756793982e-03,1.032035054607379626e-02,-3.730095719367532148e-02,2.622466068115724813e-03,-1.143389620818080661e-02,-9.474736452140697374e-03,-8.183274493108450703e-03,9.512670947580988481e-03,-2.008043340726811676e-02,-5.010114785020599454e-02,-2.286699039454313451e-02,-2.199147250061095349e-02,-4.796089625267959712e-03,-4.277900473150348173e-03,-1.509140158379669800e-03,-1.825154255701131462e-02,-1.138637745807685557e-02,2.219617917445724977e-03,-3.508934228285361979e-03,-2.239974737978789321e-02,1.578258209612693613e-02,1.265152148863831275e-02,-7.317085800996638023e-04,-6.945225598591791769e-03,-3.804384589451021044e-03,1.043713088978826149e-02,1.460538827067262187e-02,2.001938088430697121e-02,1.504841895657779705e-02
2.364068897340311504e-02,1.240962949675694822e-02,-2.275816452602062723e-02,3.138222707078286433e-02,-2.652107781944085252e-02,9.556390793241853476e-02,1.912008880683874548e-02,-2.643039064320821044e-03,5.181289899400118304e-02,1.237166417838278520e-02,1.456427071477918792e-02,-2.372982705274268370e-02,-2.303089057337341997e-02,1.147985415790024437e-02,-7.226096484621098021e-03,7.952973918829056577e-02,1.659835716006581932e-02,4.558491702818866058e-03,-4.892178517550207356e-02,1.553826706807924160e-02,-3.511848332555244506e-02,2.558949401734627108e-02,-1.984625584371416673e-01,2.729298150436410553e-01,1.081647046250879818e-01,1.829035390175456077e-01,-3.269288660441159455e-02,2.008804680152801586e-02,-1.174242646808491275e-01,5.360053093880939867e-01,1.042856621453289584e-01,4.323776442925422181e-01,1.250025124693989083e-02,6.998865013002078528e-02,-2.514104021991795182e-02,-1.987546286625941905e-01,1.364008399021997830e-01,4.655457296779307030e-02,3.880636909731636358e-02,1.302632336593807783e-01,9.445484603824089165e-02,-1.353018742937169561e-01,-1.230256250164871168e-01,9.407660366477624270e-03,6.586240854143450563e-02,-4.756508346677530003e-02,-1.536229885672962293e-02,-2.292363386233039341e-02,1.539342998168166839e-02,1.376709921993375663e-02,-7.679908782605787687e-02,-1.375987918366742939e-02,5.068079612784261861e-02,7.667428766418804727e-03,-2.497718791313661632e-02,-3.551654811012055352e-02,1.864663618048392410e-02,-5.805502818476411531e-02,2.158680831601914735e-02,-6.590373392514481919e-03,-1.362952349881232234e-02,-1.068228177273494554e-02,-7.144843193082757449e-02,-5.000986349858699276e-02,-6.535273566593376160e-02,2.575454375306299171e-02,-3.435476199215318095e-03,4.210060416164718849e-02,-3.422658127702272231e-03,1.803577537009889986e-02,-8.808635912909267701e-03,-1.330275179547446736e-02,-2.281994455390522029e-03,-7.875037304494183002e-03,3.184129459190152694e-02,-8.411246264081147835e-04,-1.642171457455074424e-02,-3.839649743268560428e-02,-1.408566825409023233e-03,-9.490567213023957949e-03,-7.125762511613550031e-03,2.882495816621361701e-02,6.055409264341751058e-03,1.441382990956955636e-02,1.321814868584942487e-02,-1.130756939118017328e-02,-3.217271832627437329e-03,2.026744361649815071e-02,-1.617231870171422989e-02,3.711392260794926096e-02,9.165919437422226281e-04,1.245801562676275911e-02,-7.056373391041352409e-03,2.844337788702844521e-03,-1.602157455104583419e-02,8.825657353300186622e-03,-2.978282027421668907e-02,1.975162319934982424e-02,-1.862847675570547534e-02,4.326231848246023595e-03
6.499619155543235882e-01,-2.996474476127153341e-01,6.542996798736371022e-02,-1.713336286755985094e-01,-6.277620766294758625e-02,-1.061515835121726176e-01,7.320753098801889569e-02,4.559682086726923184e-02,7.371741575637212607e-02,4.747807783949414828e-02,-1.772516087220843417e-01,1.027558967620477437e-01,-4.776759897803910249e-02,-1.842273124401663451e-02,1.660456233726168573e-01,-5.797249255697631970e-02,-1.007539172834220204e-01,-5.325822954071627452e-02,1.670451799804334447e-01,-7.268331931522525879e-02,1.124008244724041330e-02,-8.624418584612129554e-03,-6.829763156628239351e-02,1.970450373418135281e-02,8.400646245093650044e-02,1.221784498068125696e-02,1.190619332212619445e-02,4.109923309370974720e-02,-2.923235658137651044e-02,-1.952593930985986950e-02,-2.823013615402857751e-02,7.369818954550353025e-03,5.442197330149924073e-03,-8.601478614573235260e-02,7.759205034336923851e-03,2.688922663576775313e-02,2.029953706793347079e-02,-1.190503116239181314e-01,2.946926602671191484e-02,4.045169904700991574e-03,1.348362652591010222e-02,1.532197821343381748e-02,-8.230725742663711278e-03,1.085942122051391893e-02,-1.842692163062414207e-02,-1.765525214601286474e-02,-3.557243875937685790e-02,1.948225953779943870e-02,2.639654358747566334e-03,-2.279829375522961568e-02,-2.244208596373556408e-02,-1.554507094587902379e-02,3.209321658382417730e-02,1.932514948850723099e-02,-2.526046030143559371e-02,8.754812785659139146e-03,2.226300735252731075e-02,-2.203971121894749211e-02,9.879995786502756075e-03,-2.159901679158893195e-02,3.874910718061801845e-02,5.697518029383262517e-02,5.331206766376455491e-02,-6.639792394884406687e-04,-5.766648906113365503e-02,6.084925737545751612e-02,-2.347371209079007412e-02,-1.551263659267059121e-03,5.818468241923017677e-04,1.439192473445671458e-02,1.904469466494615459e-02,-1.760768264670573360e-02,-3.678510505678359715e-02,3.901116650950449405e-03,-1.794904958932865696e-02,9.440083729940883933e-03,-3.489531626709883871e-02,-4.251705629752260129e-02,-1.195685943048954356e-02,5.400048013960479648e-03,-5.857844145590843793e-02,2.747583097983207975e-02,4.768164797404438049e-02,-2.074233087170679682e-02,-2.005760203362931191e-02,-1.490988613521070788e-02,-2.600464154369503105e-03,-7.616320613729687938e-03,1.826015242499803154e-02,-2.255493867339363606e-02,1.958203299614392004e-02,-9.923261357052546444e-03,-5.284600220078764649e-02,2.042130816706909727e-02,-6.477058689036943769e-03,2.137644559889349469e-02,2.601569427247385838e-02,2.714338865228943867e-02,3.492862539757382589e-02,-6.757261297065397972e-03
3.919312921645690118e-01,-1.705310370066313030e-01,2.686440877560547502e-02,3.468137546105691804e-01,8.155574653753719372e-02,-9.491074314393101174e-02,8.746781279545293164e-02,3.439741549647551931e-03,-1.180250088273655795e-02,4.852206681574237901e-02,-2.932540858780544740e-02,-3.860525716132825330e-02,7.186691984737159089e-02,-8.831132456006143827e-02,9.160104328021077824e-03,1.185594930099241953e-02,-7.356195511526250619e-02,1.046652183458824936e-01,2.193936474684178572e-01,-2.436316309186661033e-01,-2.379070758599719504e-01,8.525101483000591118e-02,-6.795063574026698194e-04,-1.084525839161190885e-01,-1.714834038665666027e-01,7.334279980187294323e-02,1.052545657340019647e-01,-1.235300541483656395e-01,1.320312589995423502e-01,-1.544695396424943315e-02,-2.624084258444315046e-02,1.182182650059833834e-01,4.821759996202296117e-02,1.272920326960058079e-01,-7.696788124409842391e-02,1.201219785054986888e-02,9.937909841365140384e-02,-8.710177582974373139e-03,-1.882695546961719174e-02,-7.802692380838395503e-03,1.126245110168021951e-01,-7.440857271946157980e-02,3.879525128914411425e-02,6.644869060545569028e-02,1.257141636627188107e-02,-1.048231023248974436e-02,-7.145522723858359349e-02,1.519591382787882361e-01,1.181885449229014284e-01,5.911800447464295866e-02,8.000226529272903842e-02,5.508137076414117150e-02,-5.801422750549251744e-02,-3.945055105455605449e-02,-7.312648500699223120e-02,-1.544168855866819186e-02,-2.242354784012153164e-03,2.674333276496084280e-02,-1.355066018177847158e-02,2.820426578121833575e-02,7.291089109903986509e-02,-6.008701474329632142e-02,2.290127888987805380e-02,-4.382860208108905337e-02,4.267250456227303368e-02,1.873348932299672559e-02,-7.872550160929374721e-03,-4.240128942928600431e-02,-7.555794012787452052e-02,7.135594610515820502e-02,-4.018277401251230813e-03,-3.185222647982468430e-02,7.762067189711244208e-02,-5.804368080014687958e-02,3.558135443084959465e-02,-6.348693223865134461e-02,-6.032176676778827629e-03,2.485040511236024513e-02,-1.952964297863520049e-02,-7.398470050707578460e-02,-2.247011313621609385e-02,6.779894250606671724e-02,-2.744150822936309436e-02,-2.120510236173258137e-02,-2.006512651221963733e-02,-4.942889702874246616e-02,5.720819473706932438e-03,4.227219034402474734e-02,-7.422875317444017906e-03,2.866703571617788826e-02,5.232134902696909673e-02,-9.446426621154541819e-03,-1.544409313940746202e-02,-4.819204731274709386e-02,2.116862843253895093e-02,8.822425657205128918e-03,-1.273946940538199166e-02,-4.628370041758237546e-02,-1.658657943271552720e-02,-2.699156919768092022e-02
5.183378312688856626e-01,-2.947694375775248843e-01,1.072408018534485030e-01,-1.806265301334642748e-01,-3.506653385250663169e-02,-5.060028370536973769e-02,1.040166441657273538e-01,5.104281526945523423e-02,1.835087282920504562e-02,8.573096791772064074e-02,-1.594784834401935247e-01,3.126000879574986763e-02,5.661497256675587786e-02,1.107012754611794714e-01,1.917484179216072393e-02,-5.635106597162340553e-02,-2.413455675835595240e-02,1.057745609963184896e-01,9.581327943532563785e-02,2.287143537966181486e-02,3.421428881524803817e-02,-1.948850594997599828e-01,-8.672331281329304087e-02,1.017250787542971213e-02,-9.222207968119756905e-02,-6.852534348757893801e-02,1.307127844495149273e-02,5.627020561965156986e-02,-1.490772798822290017e-02,1.290332889447186500e-02,-4.137970229039426157e-02,3.968345535261798979e-02,3.533491937976208225e-02,-1.036338428020179281e-01,-8.678453784751960498e-02,-3.461484118334668542e-02,4.441147450356208032e-02,-4.154038050094474577e-02,-2.484134493734021024e-02,-7.870700897910119787e-02,7.577705350459264591e-04,5.800594744039367506e-02,-3.863597412171663331e-02,-1.973224423529505028e-02,-2.900842243102658494e-02,-4.352467071621222983e-02,-1.143936887945102079e-02,8.362129630723734788e-03,-4.529983882883095725e-02,-1.642522379610611774e-02,-6.663257570033766231e-02,-1.697186145296430276e-02,-4.090724206570609672e-02,6.600528696733755363e-02,9.745206247519223181e-03,-4.617691944821587791e-02,-7.213232521269949404e-02,-3.528863976222214316e-02,-3.657711410518851847e-02,-5.728743171968893322e-02,6.829429124862061717e-02,3.918323642769611093e-02,4.477749424225541813e-02,-5.315609684015822761e-02,-2.038898841601722439e-02,8.443803532159287195e-02,-9.319655054759300172e-02,2.545285805786703590e-02,2.145696515498737508e-02,1.001878572590375084e-02,-5.960742916032617592e-03,4.444836600538803334e-02,-5.802027957387115298e-02,9.341573855216805944e-02,-9.393543627462251633e-02,2.872350583092520004e-02,1.974644385845995571e-03,-2.470966846573892720e-02,5.578893264867321785e-04,-7.396222440729230407e-02,-3.487544609644359361e-02,4.962130079124632553e-02,4.080569911276222400e-02,4.236031284234893085e-02,-2.982395291130430018e-02,-1.645591782402348532e-02,4.672283922723716176e-03,3.192429134776727379e-02,-6.265059252726791657e-03,9.703230427558172388e-02,1.583853370644258338e-02,1.051808389280542910e-03,5.137002632020998792e-03,5.629019113223028906e-03,-2.258230342339984445e-02,2.739181774116020152e-02,-4.790881832143543614e-03,-7.176539095683439912e-04,1.147322055408699255e-02,-9.986475575192346743e-03
2.582820108826502925e-01,-6.248272213137123429e-03,-1.157287958082643120e-01,-4.078755795427375236e-02,-1.090159449643968853e-01,-1.755574667548766288e-01,1.242708018728405500e-01,-8.474010734667900002e-02,9.566764641273829695e-02,2.827142195412600811e-01,1.150236875486875393e-01,2.404423973872020070e-03,-1.232403634724913294e-01,2.489184507470585395e-01,-1.285076993936209999e-02,-1.715249824413230817e-01,1.577637996570208367e-01,-8.340098533294496019e-02,1.821227833588388509e-02,-4.519079995753821216e-02,5.576995650910734556e-03,1.119454481638089000e-01,1.721057366268657074e-01,1.641445635906750578e-01,-5.272334131860072909e-02,-1.971572461084816208e-01,1.421756949281481608e-01,1.179813687769002035e-02,2.038308543971076650e-02,5.398762238087956300e-02,-2.335714215798213519e-02,-1.832547887779535298e-02,8.023966628377052213e-02,-9.751887501098327471e-02,-7.476617651111398810e-02,-6.338043251655484100e-02,2.159825906818081329e-02,2.635362381805171281e-02,-1.049661355606083535e-01,5.021582724554844029e-02,-2.097070949775414750e-02,-8.059023358708190810e-02,-1.049221476559166616e-02,-2.847893883262607798e-02,-7.504753669919367320e-02,-8.934778519279075459e-02,6.096969199832532466e-02,2.066117447994136533e-02,-1.799950062091003333e-02,-8.198762898142923639e-02,6.104664555327782294e-02,3.167957923296731149e-02,-5.064858328308342872e-02,-1.255688715254413279e-01,-9.866231738175869348e-02,4.210300355713225001e-02,2.407162772952782873e-02,1.514490791302796485e-02,9.584476865679371349e-02,-6.561068737767304648e-02,5.050950072883045316e-02,4.559167112857450549e-02,9.206214231169479456e-02,-4.261048462041140683e-02,-9.873091956963116200e-02,-1.430006222470230764e-02,3.992166602669084546e-02,3.110864202825427277e-02,2.274791275964808956e-02,-7.551770958042736473e-03,-7.322773423791872557e-03,5.243988855260209303e-02,-4.272648463483301462e-02,-8.546646341896417531e-02,-5.540251638266904116e-02,1.138854687841322176e-02,-1.483116921843689352e-02,-2.363514369095789242e-02,-3.094249695784516765e-02,-2.239738615701852495e-02,-1.190317573779220602e-02,2.833477716431108753e-02,-3.146445616935445756e-03,-4.531741121434729874e-02,1.228680112667929550e-02,-5.138403461588356841e-02,6.256218233971591255e-03,8.867451658655111507e-03,-3.571574168378948561e-02,4.178736086446385722e-02,1.323446774017444059e-02,8.128249775831271340e-02,-3.478633228712028989e-03,1.332118873949727708e-02,-4.529779822974456388e-02,-1.240475722031879856e-02,-2.514234014239630569e-02,2.648967452932170230e-02,-4.326554600561927783e-02,-8.317887139572714694e-02
5.099045242422347579e-01,-2.027061692331769138e-01,-3.756760882466113794e-04,-1.420849569769193632e-01,-2.206876857555032517e-02,-1.243433279287662896e-01,7.639310843945193441e-02,-2.604016032054979127e-02,5.947153241105102711e-02,1.907348613260544112e-01,-3.690732842251703144e-02,2.202490535327243995e-02,-9.758121429138190417e-02,1.103930788392717688e-01,3.226878418880262805e-02,-8.552527835579193383e-02,3.347396222967478907e-02,-5.282083801191411743e-03,5.116862819672658713e-02,5.148025360449870989e-03,4.477655124797651903e-02,-4.309987532159487156e-02,-1.178533636929676442e-01,-8.942600038374676902e-03,-6.418170069896160512e-02,3.101242437244130373e-02,9.539514632789394474e-03,-1.170877456901076204e-02,-4.878105695514465406e-02,2.967533347843071337e-02,-4.629051602461160125e-02,-3.822325391792311122e-02,-4.101412461910938778e-02,-8.471636336063692596e-02,-4.275880255955659404e-02,2.109333249943170022e-02,1.203981565424031425e-01,-4.958791704530661482e-02,-2.955238611393619375e-02,-6.388371791988807502e-02,6.504073482763601637e-03,3.126869611075976801e-02,-1.506549900085221369e-02,9.885430591047410231e-02,-2.059031842518901576e-02,-2.440272923845908729e-02,1.782775318898855571e-02,-5.407476200426918067e-02,4.729487968377128065e-02,-2.641352637262645714e-02,-1.310250270577934840e-02,3.783938351899338026e-02,3.090443844799038720e-02,5.192889174221416819e-03,2.148844689897372318e-02,-1.911111271806020459e-02,-2.781865946341031265e-02,6.695817954314643716e-02,5.733816143860425395e-03,3.860962387034146820e-02,1.856146732996748552e-02,-1.017359547099747769e-02,-3.009031344380877493e-02,5.656593552548003917e-02,2.689800858639249115e-02,-3.662718564628122259e-02,-5.969689538150291935e-02,-1.311509269228512339e-02,-2.766487627192482784e-02,-3.472234971220666128e-02,-2.032497472794693796e-02,3.497406144213500295e-02,-5.229138330735664392e-02,7.948545449895642878e-02,9.598243095686251336e-02,8.045128213246288684e-02,7.930164381417471875e-02,-1.083725347274858142e-02,-3.729034456409933713e-03,-1.416621290877798263e-02,-2.054861648318038331e-02,5.985552422813800177e-02,-5.578782809532732007e-02,7.012246540083888480e-02,-2.250340793739168815e-02,2.395971825416821563e-02,-4.931892930568994998e-02,6.914531641300306931e-03,-1.829735190827849398e-02,-1.910563938017924290e-02,-3.698638317340272041e-02,2.153742427946014198e-02,-4.176976819483743664e-02,5.590320981646614701e-02,1.030508608741282639e-01,2.875704791894391835e-02,3.787440718222799541e-02,3.041566042676642143e-02,-5.038523940886347613e-02,-1.565396371539500703e-02
2.020045503447244761e-01,2.435651748457591248e-01,-9.163731743878164582e-02,-1.110637784023973951e-01,2.010972268198055468e-01,-3.197550233312174833e-02,-9.556257844880601537e-03,1.618526692812453094e-01,-4.017218931075675070e-02,4.081025549844950230e-03,-2.412749848846712855e-02,-5.490920622433163867e-02,4.694562102296288841e-02,1.488994365364484061e-02,-5.844611616509504809e-02,-3.489673169200368380e-02,-1.042749865875837734e-01,-7.071851999436105929e-02,1.486367058515933835e-02,-4.041871924276225353e-02,7.884127210263958130e-02,-1.242799948420984096e-02,9.197829830652330674e-02,1.871817529789166282e-02,-5.356582713653767341e-02,6.003990759072866390e-02,-1.725276007126215830e-02,-3.351492242420038570e-02,-6.843397599657048691e-02,3.670716284537715174e-02,1.423702587964389976e-02,-1.862913363093755825e-02,4.137704918648586749e-02,8.530602599407272058e-02,-4.561917693088321513e-03,-6.191063090851448708e-02,-3.891391480406508618e-02,-1.142110124576660030e-01,-6.483793874254850653e-04,-2.541358590490926453e-02,-7.307256931125048760e-02,-8.622758210810295421e-02,-2.504102093965968404e-02,1.713703480946664887e-02,-9.908996366903388697e-02,3.971499233507804622e-02,-9.756705497601712504e-03,-3.843962723476342103e-02,8.553848393840553233e-03,-4.140075768788428756e-02,-2.575657129351397075e-03,8.132623037099169505e-02,-7.321401687194831198e-02,1.313264914601818337e-02,1.204082674006797110e-01,-4.822977218420718137e-02,6.102913044988640678e-02,-4.076426837383675256e-02,-4.845720006356492304e-02,4.995543072883207314e-02,-1.763442281919608626e-02,1.176868447530951683e-01,6.240912661972385089e-02,-5.971672308391400008e-02,-1.692551016320818086e-02,-1.608695478526816353e-02,4.538871008968554076e-03,5.136777623952307192e-02,-2.040093756658258733e-02,7.723619905975177835e-02,1.454487219770195586e-02,5.130245668532163079e-03,-7.194862837287230306e-02,-3.428558062423208916e-03,1.374048809633312586e-02,-2.124744280105007183e-02,3.231474853782118593e-03,5.143486668242508442e-02,-7.572225384371934764e-02,-1.442059064784785224e-02,-4.191750465344772081e-02,6.215201502243127701e-02,-6.160721385744469952e-02,-3.844408947493728468e-02,3.110584473298746121e-03,4.653379243989022584e-02,-5.451911364397970389e-03,-4.597633471000202310e-02,1.925112114545124561e-03,-2.945805477975643391e-02,-3.504287782244173283e-02,-5.643096089462002266e-03,6.400800912747063587e-02,-2.620138655059752603e-02,1.160634177783623627e-01,-7.186119304523794563e-03,1.154966794140749042e-01,-1.955040588482967467e-02,-3.977476302524031448e-02,-8.519029743308982952e-03
